i0,i1,i2,i3
79.0,8.0,10062.0,182253.0
207.0,39.0,10056.0,182212.0
379.0,332.0,20068.0,47157.0
714.0,503.0,20092.0,38234.0
145.0,427.0,20105.0,38235.0
416.0,864.0,29120.0,56185.0
608.0,204.0,38062.0,65140.0
601.0,530.0,20053.0,38185.0
144.0,350.0,29043.0,47158.0
148.0,843.0,11085.0,38211.0
563.0,311.0,47067.0,74164.0
818.0,344.0,56052.0,74164.0
294.0,195.0,47086.0,65227.0
724.0,100.0,20064.0,38193.0
153.0,488.0,20059.0,38213.0
818.0,436.0,29071.0,47167.0
529.0,138.0,29037.0,47165.0
760.0,993.0,47079.0,74170.0
526.0,99.0,29041.0,47161.0
447.0,93.0,20068.0,47161.0
224.0,231.0,20069.0,38193.0
778.0,282.0,29061.0,56155.0
714.0,177.0,101100.0,119218.0
395.0,973.0,29058.0,56166.0
700.0,766.0,11065.0,201237.0
805.0,527.0,11062.0,201214.0
310.0,987.0,11089.0,38201.0
303.0,463.0,20060.0,38192.0
101.0,446.0,11083.0,38199.0
542.0,93.0,29077.0,56163.0
671.0,771.0,47073.0,74150.0
167.0,264.0,38088.0,65184.0
68.0,771.0,20054.0,38184.0
468.0,180.0,20084.0,47186.0
471.0,851.0,10081.0,182244.0
155.0,508.0,11036.0,192233.0
187.0,47.0,11072.0,38188.0
971.0,200.0,11044.0,192211.0
142.0,267.0,11038.0,201182.0
398.0,255.0,11038.0,192196.0
548.0,633.0,74037.0,101147.0
407.0,798.0,11035.0,201191.0
513.0,228.0,11055.0,201209.0
524.0,178.0,20067.0,38216.0
166.0,795.0,29078.0,56177.0
659.0,170.0,11094.0,38204.0
303.0,962.0,11084.0,38206.0
92.0,817.0,20051.0,38191.0
519.0,328.0,11068.0,201248.0
262.0,687.0,29075.0,47193.0
532.0,496.0,11030.0,192197.0
146.0,225.0,11044.0,192232.0
267.0,173.0,20100.0,38228.0
187.0,225.0,11102.0,38239.0
881.0,407.0,11050.0,38186.0
16.0,944.0,11082.0,38182.0
450.0,477.0,10026.0,191161.0
816.0,383.0,20048.0,38198.0
992.0,184.0,11060.0,38194.0
977.0,398.0,20049.0,38196.0
126.0,956.0,20063.0,47165.0
274.0,82.0,20064.0,38203.0
934.0,630.0,20048.0,38194.0
815.0,623.0,11074.0,38192.0
755.0,264.0,56068.0,83156.0
698.0,783.0,38093.0,65208.0
943.0,671.0,20076.0,47204.0
455.0,699.0,47047.0,74155.0
760.0,704.0,20060.0,47164.0
850.0,799.0,11097.0,38219.0
633.0,778.0,20024.0,38161.0
76.0,862.0,29064.0,56156.0
475.0,708.0,38078.0,65171.0
166.0,367.0,20099.0,47201.0
373.0,697.0,11060.0,192234.0
102.0,86.0,11049.0,192250.0
608.0,860.0,38043.0,56175.0
122.0,456.0,11040.0,38160.0
574.0,83.0,20051.0,47145.0
897.0,480.0,20052.0,47136.0
267.0,43.0,47079.0,74226.0
763.0,376.0,20055.0,38212.0
232.0,642.0,11088.0,192234.0
853.0,961.0,20061.0,38203.0
574.0,604.0,38082.0,65154.0
724.0,831.0,83078.0,110155.0
589.0,367.0,20090.0,38254.0
801.0,929.0,11086.0,201220.0
760.0,268.0,11049.0,38190.0
365.0,26.0,47050.0,74158.0
971.0,552.0,20049.0,47167.0
908.0,581.0,10032.0,182216.0
896.0,752.0,47056.0,74163.0
560.0,886.0,11020.0,192214.0
863.0,868.0,10035.0,182209.0
816.0,383.0,11041.0,38164.0
383.0,121.0,20062.0,47180.0
816.0,381.0,56066.0,83159.0
512.0,553.0,11067.0,201229.0
967.0,596.0,20051.0,38182.0
714.0,925.0,47108.0,74211.0
303.0,419.0,20072.0,47176.0
424.0,461.0,11062.0,38169.0
315.0,144.0,29098.0,56187.0
326.0,742.0,29097.0,56172.0
110.0,369.0,38050.0,65133.0
581.0,955.0,20066.0,47156.0
763.0,440.0,20064.0,47153.0
198.0,688.0,29116.0,56202.0
655.0,447.0,20081.0,38231.0
144.0,622.0,10013.0,182190.0
896.0,571.0,11030.0,192217.0
921.0,522.0,20085.0,47184.0
316.0,925.0,11065.0,38189.0
126.0,956.0,29043.0,47175.0
764.0,341.0,20082.0,38212.0
836.0,634.0,11021.0,201190.0
614.0,668.0,11054.0,38162.0
742.0,605.0,20068.0,38220.0
179.0,231.0,10002.0,182189.0
812.0,693.0,11072.0,38194.0
246.0,228.0,29038.0,47127.0
238.0,883.0,20084.0,47175.0
613.0,614.0,38043.0,56173.0
995.0,943.0,47056.0,65168.0
827.0,953.0,20065.0,47176.0
588.0,610.0,38078.0,56186.0
123.0,183.0,11028.0,192219.0
762.0,366.0,10090.0,191223.0
465.0,378.0,11098.0,38217.0
214.0,138.0,11053.0,38182.0
755.0,271.0,83043.0,101176.0
613.0,814.0,47044.0,65158.0
843.0,584.0,10045.0,182228.0
297.0,103.0,29059.0,56181.0
574.0,74.0,11050.0,38169.0
197.0,800.0,11056.0,38181.0
554.0,982.0,11063.0,201221.0
606.0,468.0,20077.0,47174.0
879.0,145.0,10015.0,182238.0
665.0,568.0,20049.0,47147.0
18.0,301.0,11026.0,192193.0
653.0,324.0,11028.0,192194.0
225.0,4.0,29087.0,56180.0
144.0,472.0,29053.0,56135.0
614.0,144.0,47089.0,74209.0
739.0,981.0,20092.0,38233.0
181.0,773.0,56021.0,74165.0
629.0,120.0,20086.0,47182.0
534.0,39.0,11078.0,38189.0
217.0,268.0,29079.0,47182.0
126.0,474.0,29077.0,56169.0
92.0,140.0,20042.0,47145.0
469.0,993.0,10019.0,182216.0
219.0,444.0,20048.0,38201.0
326.0,358.0,11094.0,38229.0
674.0,998.0,11111.0,38228.0
536.0,625.0,11061.0,38156.0
896.0,767.0,38061.0,56185.0
267.0,120.0,38119.0,56220.0
92.0,164.0,29028.0,56137.0
58.0,840.0,11043.0,192226.0
365.0,207.0,38038.0,65164.0
849.0,793.0,11086.0,38199.0
447.0,527.0,20023.0,38199.0
755.0,170.0,47030.0,65170.0
527.0,805.0,10060.0,191218.0
51.0,841.0,11097.0,38207.0
545.0,147.0,20072.0,38213.0
725.0,395.0,38040.0,56185.0
545.0,480.0,11045.0,38150.0
725.0,395.0,29079.0,56174.0
303.0,560.0,20066.0,38203.0
968.0,859.0,29101.0,56202.0
633.0,211.0,10987.0,192185.0
557.0,729.0,20061.0,47154.0
482.0,793.0,11083.0,38202.0
756.0,9.0,11033.0,192183.0
588.0,122.0,11083.0,38234.0
321.0,868.0,29100.0,56195.0
187.0,528.0,9991.0,182201.0
628.0,917.0,29077.0,47201.0
10.0,278.0,11116.0,38220.0
987.0,196.0,11054.0,38168.0
882.0,404.0,20069.0,47156.0
150.0,987.0,29069.0,56201.0
446.0,44.0,29089.0,47195.0
365.0,572.0,11051.0,38169.0
145.0,110.0,29105.0,47212.0
51.0,238.0,38092.0,56219.0
958.0,808.0,11105.0,38227.0
614.0,7.0,38091.0,56224.0
783.0,609.0,38043.0,56168.0
468.0,861.0,29081.0,56174.0
745.0,712.0,29083.0,56197.0
775.0,848.0,11063.0,38169.0
68.0,771.0,11040.0,38184.0
295.0,997.0,56065.0,74176.0
628.0,698.0,38097.0,56207.0
819.0,751.0,11076.0,201232.0
321.0,128.0,20045.0,38217.0
358.0,689.0,11052.0,38165.0
684.0,511.0,29057.0,47168.0
818.0,884.0,11075.0,38181.0
459.0,585.0,11034.0,38169.0
976.0,855.0,10007.0,182154.0
762.0,881.0,11047.0,38147.0
89.0,716.0,11058.0,38206.0
971.0,163.0,20039.0,38156.0
451.0,886.0,11074.0,38211.0
931.0,920.0,11092.0,38201.0
724.0,41.0,29060.0,47190.0
163.0,466.0,11048.0,38174.0
268.0,714.0,11038.0,201169.0
762.0,881.0,20029.0,38171.0
126.0,686.0,11066.0,38173.0
755.0,437.0,11046.0,201204.0
384.0,917.0,11066.0,201199.0
42.0,351.0,20070.0,47168.0
198.0,688.0,38115.0,56219.0
537.0,692.0,38077.0,56180.0
585.0,342.0,29054.0,47142.0
739.0,981.0,11086.0,38200.0
326.0,400.0,20080.0,47203.0
605.0,825.0,38068.0,65189.0
996.0,799.0,20097.0,47186.0
897.0,200.0,65060.0,92156.0
911.0,616.0,11058.0,38195.0
69.0,441.0,65117.0,92199.0
548.0,154.0,11040.0,28142.0
813.0,447.0,74072.0,92171.0
568.0,958.0,20085.0,38231.0
68.0,27.0,38048.0,65155.0
237.0,673.0,11046.0,201226.0
401.0,619.0,20085.0,47193.0
189.0,803.0,20042.0,47138.0
547.0,664.0,29049.0,56160.0
724.0,621.0,83050.0,101184.0
869.0,824.0,29072.0,47211.0
373.0,697.0,11065.0,201226.0
48.0,316.0,20067.0,38212.0
297.0,52.0,47060.0,74150.0
18.0,598.0,11054.0,201219.0
125.0,881.0,11066.0,38213.0
356.0,321.0,20069.0,38197.0
784.0,87.0,11052.0,192239.0
340.0,615.0,11071.0,38184.0
323.0,441.0,47082.0,74186.0
883.0,250.0,20056.0,38190.0
589.0,135.0,56098.0,83197.0
8.0,71.0,11061.0,38188.0
167.0,264.0,47082.0,65210.0
577.0,642.0,11022.0,201191.0
813.0,980.0,20085.0,47193.0
17.0,644.0,11082.0,38202.0
33.0,519.0,29073.0,56188.0
332.0,822.0,11047.0,38184.0
146.0,55.0,47049.0,74163.0
850.0,73.0,11035.0,201170.0
574.0,74.0,20047.0,38171.0
316.0,109.0,11025.0,192236.0
823.0,398.0,20084.0,47202.0
924.0,714.0,20091.0,47191.0
441.0,722.0,20069.0,47161.0
569.0,984.0,20059.0,47146.0
217.0,425.0,11052.0,201233.0
755.0,145.0,47049.0,74150.0
912.0,552.0,20099.0,47193.0
537.0,130.0,11069.0,38199.0
778.0,428.0,20042.0,38201.0
853.0,961.0,11068.0,38171.0
589.0,663.0,38076.0,56205.0
605.0,743.0,20046.0,38196.0
308.0,818.0,38075.0,65169.0
545.0,929.0,29066.0,47178.0
82.0,709.0,11061.0,201216.0
189.0,803.0,29040.0,47142.0
882.0,85.0,47048.0,74155.0
851.0,120.0,10067.0,182214.0
11.0,287.0,29075.0,56199.0
918.0,687.0,29096.0,47215.0
560.0,383.0,20064.0,38214.0
537.0,444.0,29051.0,47173.0
249.0,931.0,11079.0,38179.0
589.0,23.0,56094.0,74184.0
985.0,679.0,20096.0,38215.0
742.0,508.0,29091.0,56178.0
977.0,648.0,20061.0,47164.0
548.0,763.0,74029.0,92144.0
771.0,286.0,11047.0,192230.0
698.0,388.0,11090.0,38211.0
655.0,329.0,38083.0,56204.0
